symbol,status,entryTime,exitTime,entryPrice,exitPrice,quantity,pnlNet,exitReason
"SOLUSDT","closed",1706832000000,1706918400000,100.63028999999999,97.56257560934999,0.099,-0.3233248183696755,"stop_loss"
"BTCUSDT","closed",1707091200000,1707350400000,42730.05434999999,45271.2106821945,0.00023,0.5642256654473314,"take_profit"
"BNBUSDT","closed",1707523200000,1707955200000,323.1615,342.379914405,0.031,0.5751390627084465,"take_profit"
"XRPUSDT","closed",1707955200000,1708128000000,0.5624811,0.5453338636664999,18,-0.3285909233489992,"stop_loss"
"BNBUSDT","closed",1714089600000,1714435200000,598.299,580.059854985,0.016,-0.3106800619197596,"stop_loss"
"SOLUSDT","closed",1715299200000,1715558400000,146.08300499999999,141.629664592575,0.068,-0.3223916092371937,"stop_loss"
"BTCUSDT","closed",1715990400000,1716163200000,66948.65759999999,70930.094267472,0.00014000000000000001,0.5380981081846343,"take_profit"
"DOGEUSDT","closed",1716163200000,1716249600000,0.16581286499999998,0.160758059810475,60,-0.32288256686012673,"stop_loss"
"XRPUSDT","closed",1716422400000,1717027200000,0.52916445,0.51303287174175,18.900000000000002,-0.32458435846184486,"stop_loss"
"SOLUSDT","closed",1721001600000,1721088000000,159.45969,154.59856135035,0.062,-0.3208615878620229,"stop_loss"
"XRPUSDT","closed",1721088000000,1721174400000,0.57958965,0.6140578464855,17,0.5656673328132467,"take_profit"
"BTCUSDT","closed",1721347200000,1721865600000,66693.33,64660.18383495,0.00014000000000000001,-0.3030299550438933,"stop_loss"
"BNBUSDT","closed",1724284800000,1724630400000,583.1914499999999,565.4128586467499,0.017,-0.3217623262522462,"stop_loss"
"SOLUSDT","closed",1724889600000,1724976000000,140.07,135.79996605,0.07,-0.3182132741234991,"stop_loss"
"DOGEUSDT","closed",1726531200000,1726790400000,0.10117055999999999,0.1071871732032,96,0.5575925251196949,"take_profit"
"ADAUSDT","closed",1726876800000,1726963200000,0.3585792,0.347647913088,27.6,-0.3211953870924287,"stop_loss"
"ETHUSDT","closed",1727049600000,1727222400000,2648.2934849999997,2567.5602581097746,0.0037,-0.3180115983433396,"stop_loss"
"SOLUSDT","closed",1728864000000,1728950400000,157.668795,152.86226178442502,0.062,-0.31725798488628243,"stop_loss"
"ETHUSDT","closed",1729296000000,1729641600000,2649.5240999999996,2568.7533578114994,0.0036000000000000003,-0.30956047072672277,"stop_loss"
"ETHUSDT","closed",1730937600000,1731110400000,2896.9177349999995,3069.19743270045,0.0033,0.5488348223580761,"take_profit"
"XRPUSDT","closed",1731196800000,1731283200000,0.5886942000000001,0.5707478573130002,16.6,-0.3171560267555922,"stop_loss"
